,words,letter,diversity,ranking
1008,ceder,ercd,0.8,0.27646443514644353
546,balaj,bajl,0.8,0.27635983263598324
1704,farra,fra,0.6,0.27630753138075315
3566,pulpo,upol,0.8,0.27630753138075315
1101,chipe,epchi,1.0,0.27630753138075315
3382,piche,epchi,1.0,0.27630753138075315
396,arfar,raf,0.6,0.27630753138075315
1815,foluz,fzluo,1.0,0.276255230125523
3030,ninfo,fnoi,0.8,0.276255230125523
1820,fonio,fnoi,0.8,0.276255230125523
4674,yedgo,eygdo,1.0,0.27615062761506276
4326,tolmo,mtol,0.8,0.2760983263598326
692,bocon,bnco,0.8,0.2759414225941422
667,birli,brli,0.8,0.27567991631799166
4291,tinte,enti,0.8,0.2755753138075314
2019,green,egrn,0.8,0.27557531380753136
2056,guama,ugam,0.8,0.27552301255230127
1550,dubda,uabd,0.8,0.27552301255230127
2958,nadga,gnad,0.8,0.27541841004184103
631,beodo,ebod,0.8,0.27526150627615065
3984,sesil,eils,0.8,0.27526150627615065
1457,debdo,ebod,0.8,0.27526150627615065
1274,copon,npco,0.8,0.27526150627615065
3452,plaza,zpal,0.8,0.27510460251046026
620,bejin,ebjin,1.0,0.275
2312,jarra,raj,0.6,0.27489539748953973
3633,rajar,raj,0.6,0.27489539748953973
2356,jonio,noji,0.8,0.2748430962343096
4233,temer,ertm,0.8,0.2747907949790795
2788,meter,ertm,0.8,0.2747907949790795
1616,epodo,epod,0.8,0.274581589958159
2145,henry,eyrhn,1.0,0.27458158995815896
3329,pejin,epjin,1.0,0.2743200836820084
4739,zarza,zra,0.6,0.27432008368200833
423,arraz,zra,0.6,0.27432008368200833
377,araza,zra,0.6,0.27432008368200833
4659,xenon,exno,0.8,0.27432008368200833
3665,razar,zra,0.6,0.27432008368200833
2234,husmo,smhuo,1.0,0.274163179916318
2048,guaba,ugab,0.8,0.2740062761506276
2112,halda,dahl,0.8,0.27384937238493723
2153,hertz,ezrht,1.0,0.273744769874477
4543,varar,rav,0.6,0.27353556485355646
3192,ovino,nvoi,0.8,0.27348326359832636
3076,novio,nvoi,0.8,0.27348326359832636
3212,pagua,ugpa,0.8,0.273326359832636
757,brete,ebrt,0.8,0.27327405857740583
1869,fugaz,fzgua,1.0,0.27327405857740583
1870,fugir,fgriu,1.0,0.2731694560669456
3821,rotor,rto,0.6,0.2731171548117155
3957,segun,esgun,1.0,0.27306485355648535
3002,negus,esgun,1.0,0.27306485355648535
4296,tique,eqiut,1.0,0.2730125523012552
3609,quite,eqiut,1.0,0.2730125523012552
1500,dimes,esmdi,1.0,0.2729602510460251
2644,macha,hacm,0.8,0.27290794979079497
1064,chama,hcma,0.8,0.27290794979079497
4593,vicio,cvoi,0.8,0.2728556485355649
2267,input,piunt,1.0,0.27280334728033473
4458,tupin,piunt,1.0,0.27280334728033473
1684,falda,fdal,0.8,0.27264644351464434
4403,trepe,ertp,0.8,0.27259414225941425
2128,hasta,tahs,0.8,0.27259414225941425
3910,samba,bams,0.8,0.27248953974895396
3598,quijo,qjiuo,1.0,0.2722803347280335
3289,pasma,pams,0.8,0.2718096234309624
3913,sampa,amps,0.8,0.2718096234309623
977,cauca,uac,0.6,0.27175732217573223
2931,munon,unom,0.8,0.2715481171548117
1007,ceceo,eco,0.6,0.2714958158995816
800,bufos,fsbuo,1.0,0.27144351464435146
1709,fasta,fats,0.8,0.2713912133891213
3701,relej,erjl,0.8,0.2713912133891213
4042,sodio,iods,0.8,0.2712866108786611
1534,dosis,iods,0.8,0.2712866108786611
1505,dioso,sodi,0.8,0.27128661087866107
1732,fendi,efdin,1.0,0.27128661087866107
2295,jalda,dajl,0.8,0.271234309623431
1142,chute,echut,1.0,0.27118200836820083
1388,cumbe,ebcmu,1.0,0.27107740585774054
4176,tanka,natk,0.8,0.2709205020920502
3108,ocumo,umco,0.8,0.2709205020920502
1224,codon,ncod,0.8,0.27081589958158997
4649,voseo,evos,0.8,0.2707635983263598
4090,subte,esbut,1.0,0.2707635983263598
2681,mamia,ami,0.6,0.2707635983263598
1068,chapa,hcpa,0.8,0.27071129707112973
3203,pacha,cpah,0.8,0.27071129707112973
4118,susto,utos,0.8,0.27060669456066944
801,bugle,ebglu,1.0,0.2705020920502092
1727,felus,efslu,1.0,0.27029288702928866
784,bubon,bnuo,0.8,0.27003138075313804
308,anata,nat,0.6,0.26997907949790795
1147,chuzo,zchuo,1.0,0.2698744769874477
3902,salsa,als,0.6,0.26966527196652723
833,buzos,szbuo,1.0,0.2694560669456067
4323,toldo,dtol,0.8,0.2694560669456067
1262,congo,gnco,0.8,0.2692991631799163
1230,cogon,gcon,0.8,0.2692991631799163
6,babia,bai,0.6,0.26924686192468616
2733,mayal,yaml,0.8,0.2691945606694561
2900,moton,tomn,0.8,0.269142259414226
4331,tomon,mton,0.8,0.2691422594142259
4715,zagal,zgal,0.8,0.2691422594142259
2878,monto,tnom,0.8,0.2691422594142259
2337,jifia,faji,0.8,0.26908995815899583
2028,grill,grli,0.8,0.2690376569037657
2629,lunel,eunl,0.8,0.2688807531380753
2619,luene,eunl,0.8,0.2688807531380753
2864,molso,omls,0.8,0.2688284518828452
58,tunez,ezunt,1.0,0.2686192468619247
1974,godeo,egod,0.8,0.2686192468619247
1256,comto,tmco,0.8,0.26851464435146444
4567,vendi,evdin,1.0,0.26851464435146444
1383,culle,eucl,0.8,0.2682531380753138
3254,panza,znpa,0.8,0.2681485355648535
2258,impio,pomi,0.8,0.26773012552301256
4020,simun,smiun,1.0,0.26773012552301256
2182,holco,chol,0.8,0.26773012552301256
3150,opimo,mpoi,0.8,0.26773012552301256
1117,cholo,hcol,0.8,0.26773012552301256
607,bayal,byal,0.8,0.2676778242677824
548,balay,byal,0.8,0.2676778242677824
736,boton,bnto,0.8,0.26762552301255227
918,capaz,zacp,0.8,0.2675209205020921
711,bolso,bols,0.8,0.2673117154811715
3440,pixel,eplxi,1.0,0.26725941422594146
1590,elemi,emli,0.8,0.2672594142259414
3692,rehen,enrh,0.8,0.2670502092050209
3450,playa,ypal,0.8,0.2669979079497908
3224,palay,ypal,0.8,0.2669979079497908
4344,topon,npto,0.8,0.2669456066945607
3498,ponto,npto,0.8,0.2669456066945607
4062,soplo,pols,0.8,0.2666317991631799
2490,lente,entl,0.8,0.26647489539748953
1276,copto,tpco,0.8,0.26631799163179914
1428,dacha,hacd,0.8,0.26626569037656905
3663,rayar,yra,0.6,0.2662133891213389
2038,grojo,groj,0.8,0.2658995815899582
3123,ojito,itoj,0.8,0.2658995815899582
54,seltz,eszlt,1.0,0.26589958158995813
4220,tecle,ectl,0.8,0.26584728033472804
4072,soror,ros,0.6,0.26584728033472804
1619,equis,esqiu,1.0,0.2657426778242678
1640,esqui,esqiu,1.0,0.2657426778242678
4634,vivaz,zavi,0.8,0.2657426778242678
4513,usted,esdut,1.0,0.26563807531380756
2599,lolio,oli,0.6,0.2655857740585774
2537,lilio,oli,0.6,0.2655857740585774
4263,texto,exto,0.8,0.26537656903765694
3720,respe,erps,0.8,0.2653242677824268
2398,kirie,erki,0.8,0.2652196652719665
1723,feliz,efzli,1.0,0.265010460251046
1566,dundo,unod,0.8,0.2649058577405858
3213,pahua,hupa,0.8,0.26480125523012554
1892,gacha,hgac,0.8,0.2647489539748954
4746,zoclo,zcol,0.8,0.2645397489539749
2188,hopeo,epho,0.8,0.2645397489539749
1488,diada,adi,0.6,0.2641213389121339
1888,futil,fliut,1.0,0.26406903765690376
1717,febeo,efob,0.8,0.26401673640167367
1576,efebo,efob,0.8,0.26401673640167367
4091,suche,eschu,1.0,0.2639121338912134
1447,danza,znad,0.8,0.2637029288702929
4698,yoqui,yqiuo,1.0,0.2635983263598326
2326,jeliz,ezlji,1.0,0.2635983263598326
2847,modio,omdi,0.8,0.2632845188284519
4694,yezgo,eyzgo,1.0,0.262918410041841
3918,sansa,nas,0.6,0.2627092050209205
2976,nansa,nas,0.6,0.2627092050209205
702,bojeo,eboj,0.8,0.26260460251046025
2947,mutuo,outm,0.8,0.26260460251046025
4335,tondo,ntod,0.8,0.2625
606,bauza,zbau,0.8,0.2622907949790795
3238,pamba,bpam,0.8,0.2622907949790795
4561,veliz,evzli,1.0,0.2622384937238494
4731,zanga,zgna,0.8,0.26218619246861924
959,casca,acs,0.6,0.262081589958159
2357,jopeo,epoj,0.8,0.2619246861924686
1515,docto,tcod,0.8,0.2618723849372385
2338,jigue,egjiu,1.0,0.2618200836820084
1145,chuyo,ychuo,1.0,0.26176778242677823
2572,llama,aml,0.6,0.261663179916318
208,alama,aml,0.6,0.261663179916318
2672,malla,aml,0.6,0.261663179916318
4770,zumbo,zbmuo,1.0,0.26145397489539746
2893,mosco,coms,0.8,0.261244769874477
3470,podio,podi,0.8,0.2610878661087866
1993,goton,gton,0.8,0.26098326359832635
4338,tongo,gnto,0.8,0.26098326359832635
2595,logos,gols,0.8,0.2606694560669456
1466,dedil,eldi,0.8,0.2606171548117155
60,venus,evsun,1.0,0.26056485355648534
4572,venus,evsun,1.0,0.26056485355648534
4036,sobon,bnos,0.8,0.2603556485355648
1971,gobio,bgoi,0.8,0.2602510460251046
1809,foiso,fsoi,0.8,0.2600418410041841
15,cobos,bcos,0.8,0.2597280334728034
4063,sopon,npos,0.8,0.25967573221757323
3511,poson,npos,0.8,0.25967573221757323
2575,llapa,apl,0.6,0.2594665271966527
3255,papal,pal,0.6,0.2594665271966527
3229,palla,pal,0.6,0.2594665271966527
3201,pacay,cypa,0.8,0.2594142259414226
1681,falaz,zfal,0.8,0.2594142259414226
4254,tesis,etis,0.8,0.25936192468619246
4000,siete,ites,0.8,0.25936192468619246
4304,tiste,etsi,0.8,0.25936192468619246
2601,lombo,bmol,0.8,0.25930962343096237
2944,mutis,smiut,1.0,0.2587866108786611
3462,plomo,mpol,0.8,0.25862970711297073
3061,nonio,noi,0.6,0.25862970711297073
2917,mugil,gmliu,1.0,0.25852510460251044
1238,cojon,ncoj,0.8,0.2581589958158996
2237,ibice,ebci,0.8,0.2581589958158996
3404,pinen,enpi,0.8,0.2581066945606695
3328,peine,enpi,0.8,0.2581066945606695
3582,puzle,ezplu,1.0,0.2581066945606694
3195,ovulo,uvol,0.8,0.2578451882845188
2889,morro,rom,0.6,0.2578451882845188
3591,quemi,emqiu,1.0,0.25774058577405856
142,aduja,uajd,0.8,0.25774058577405856
2628,lunch,clhun,1.0,0.2575313807531381
516,azuda,zuad,0.8,0.2571652719665272
475,audaz,zuad,0.8,0.2571652719665272
4503,urdir,urdi,0.8,0.2570606694560669
4397,trefe,efrt,0.8,0.25690376569037654
1848,frete,efrt,0.8,0.25690376569037654
1883,fusil,fsliu,1.0,0.2567991631799163
4614,viril,rvli,0.8,0.2565376569037657
1319,coyol,ycol,0.8,0.25643305439330544
4517,uvada,uavd,0.8,0.25638075313807535
1910,gamba,bgam,0.8,0.2563284518828452
3558,pugil,gpliu,1.0,0.2563284518828452
730,borro,bro,0.6,0.2563284518828452
2290,jagua,ugaj,0.8,0.25622384937238496
2053,guaja,ugaj,0.8,0.25622384937238496
174,aguja,ugaj,0.8,0.25622384937238496
2353,jofor,froj,0.8,0.2561715481171548
1461,debut,ebdut,1.0,0.25611924686192467
3981,seseo,eos,0.6,0.2559100418410042
2261,index,edxin,1.0,0.25585774058577404
3315,pebre,ebrp,0.8,0.25580543933054395
3505,porro,rpo,0.6,0.25564853556485356
4716,zagua,zuga,0.8,0.25564853556485356
4504,urgir,ugri,0.8,0.2555439330543933
2042,gruir,ugri,0.8,0.2555439330543933
2082,guiri,ugri,0.8,0.2555439330543933
3848,rugir,ugri,0.8,0.2555439330543933
3418,pique,epqiu,1.0,0.2555439330543933
4228,tejer,ertj,0.8,0.2554916317991632
1436,dalla,lad,0.6,0.2550209205020921
201,alada,dal,0.6,0.2550209205020921
126,adala,lad,0.6,0.2550209205020921
1670,facha,fach,0.8,0.2550209205020921
2303,jamas,majs,0.8,0.25470711297071125
788,buche,ebchu,1.0,0.25439330543933053
1886,fuste,efsut,1.0,0.25439330543933053
2206,hucho,ucho,0.8,0.25423640167364014
1131,chuco,uhco,0.8,0.25423640167364014
1360,cucho,uhco,0.8,0.25423640167364014
609,bayua,byau,0.8,0.25418410041841005
4209,tatas,ats,0.6,0.25376569037656904
1139,chupe,epchu,1.0,0.2537133891213389
1499,dijes,esdji,1.0,0.2536610878661088
1061,chaja,hcja,0.8,0.25360878661087866
2170,hinir,nrhi,0.8,0.25355648535564856
2571,llaga,gal,0.6,0.2535041841004184
1905,galla,gal,0.6,0.2535041841004184
204,alaga,gal,0.6,0.2535041841004184
4700,yumbo,ybmuo,1.0,0.25334728033472803
3549,pubes,esbpu,1.0,0.2532949790794979
3114,ohmio,mhoi,0.8,0.2532426778242678
2948,nabab,bna,0.6,0.25319037656903765
3579,puspo,upos,0.8,0.2531380753138075
1078,chaza,zhca,0.8,0.2530334728033473
4277,tilin,ntli,0.8,0.25298117154811717
4244,tenue,eunt,0.8,0.2529811715481171
2896,mosto,toms,0.8,0.252928870292887
1103,chiri,rhci,0.8,0.252928870292887
1513,doblo,blod,0.8,0.2526673640167364
2849,mogol,goml,0.8,0.2526673640167364
704,boldo,bdol,0.8,0.2526673640167364
64,abaca,bac,0.6,0.25256276150627616
2131,hayal,yahl,0.8,0.252510460251046
1366,cuete,eutc,0.8,0.2523535564853556
1773,finir,fnri,0.8,0.2523535564853556
926,cappa,acp,0.6,0.2518828451882845
4315,tocho,hcto,0.8,0.2518305439330544
1125,choto,thco,0.8,0.2518305439330544
1252,combo,bmco,0.8,0.25172594142259413
697,bohio,bhoi,0.8,0.25172594142259413
4779,zuzon,zuno,0.8,0.25167364016736404
791,budin,bdiun,1.0,0.25156903765690375
1458,deber,ebrd,0.8,0.25135983263598327
1836,foton,fnto,0.8,0.251255230125523
1964,globo,bgol,0.8,0.25115062761506274
3298,patay,tpay,0.8,0.25109832635983265
1506,dique,edqiu,1.0,0.2510983263598326
4732,zanja,znaj,0.8,0.2510460251046025
1425,cuzco,zuco,0.8,0.2510460251046025
3554,pudin,pdiun,1.0,0.25088912133891217
2342,jimio,moji,0.8,0.2506276150627615
2497,leste,etls,0.8,0.2502615062761506
2226,humil,mlhiu,1.0,0.25
1991,gorro,gro,0.6,0.24968619246861926
621,belen,ebnl,0.8,0.24968619246861923
2994,nebel,ebnl,0.8,0.24968619246861923
4755,zonto,znto,0.8,0.24926778242677824
502,ayuda,uyad,0.8,0.24905857740585774
1218,cocol,col,0.6,0.24890167364016735
3179,osudo,uods,0.8,0.24869246861924685
738,boxeo,ebxo,0.8,0.2485878661087866
3413,piojo,jpoi,0.8,0.24843096234309625
2346,jipio,poji,0.8,0.24843096234309622
2683,mamua,uam,0.6,0.24816945606694563
303,anada,nad,0.6,0.24806485355648533
1105,chist,schit,1.0,0.24801255230125524
3099,obvio,bvoi,0.8,0.24775104602510462
3677,recre,erc,0.6,0.24759414225941423
1325,creer,erc,0.6,0.24759414225941423
1623,ercer,erc,0.6,0.24759414225941423
170,aguay,ugay,0.8,0.2475418410041841
2067,guaya,ugay,0.8,0.2475418410041841
4663,yagua,guya,0.8,0.24754184100418408
503,ayuga,guya,0.8,0.24754184100418408
2379,jumil,mljiu,1.0,0.24738493723849372
2868,mondo,nomd,0.8,0.24722803347280337
2115,hampa,ahmp,0.8,0.2471234309623431
3732,reves,ervs,0.8,0.24686192468619247
4436,trust,urts,0.8,0.2467050209205021
2401,kopek,epok,0.8,0.24665271966527197
2527,lieve,evli,0.8,0.24660041841004182
2974,nanga,gna,0.6,0.24654811715481173
1915,ganga,gan,0.6,0.2465481171548117
1913,ganan,gan,0.6,0.2465481171548117
1662,evohe,ehvo,0.8,0.24607740585774057
3261,papua,upa,0.6,0.24597280334728033
3882,sagaz,zgas,0.8,0.24597280334728033
4500,upupa,upa,0.6,0.24597280334728033
1857,fruir,frui,0.8,0.24581589958158995
3297,patax,tpax,0.8,0.24576359832635983
2871,mongo,gnom,0.8,0.2457112970711297
1969,gnomo,gnom,0.8,0.2457112970711297
694,bodon,bnod,0.8,0.2457112970711297
2850,mogon,gomn,0.8,0.24571129707112968
2304,jamba,bmaj,0.8,0.24518828451882846
3471,podon,npod,0.8,0.24503138075313807
1076,chaya,yhca,0.8,0.24492677824267783
1733,fenix,efxin,1.0,0.24461297071129706
4726,zamba,zbam,0.8,0.24461297071129706
2197,hosco,chos,0.8,0.24456066945606694
716,bongo,gbno,0.8,0.24419456066945605
3965,semis,eims,0.8,0.24408995815899578
4728,zampa,zamp,0.8,0.24393305439330545
1975,gofio,fgoi,0.8,0.2438807531380753
1685,falla,fal,0.6,0.24377615062761504
203,alafa,fal,0.6,0.24377615062761504
3497,pongo,gnpo,0.8,0.24351464435146444
1665,exodo,exod,0.8,0.24346234309623432
1833,fosco,fcos,0.8,0.24335774058577406
2322,jayan,yanj,0.8,0.24293933054393305
1220,cocuy,uyco,0.8,0.24293933054393305
2402,krill,lrki,0.8,0.2426255230125523
3191,ovido,vodi,0.8,0.2426255230125523
1263,conon,nco,0.6,0.24194560669456067
507,azala,zal,0.6,0.24178870292887028
1455,dauda,uad,0.6,0.24152719665271966
1465,dedeo,eod,0.6,0.24126569037656903
2196,horro,rho,0.6,0.2411610878661088
4539,valva,avl,0.6,0.2410041841004184
4534,valla,avl,0.6,0.2410041841004184
4272,tifus,fsiut,1.0,0.24089958158995817
642,betel,ebtl,0.8,0.24074267782426778
2151,herpe,erhp,0.8,0.24063807531380751
4325,tollo,tol,0.6,0.2405857740585774
3028,ninez,ezni,0.8,0.240428870292887
2751,mejer,ermj,0.8,0.24021966527196653
617,befre,ebrf,0.8,0.24011506276150626
1829,forro,fro,0.6,0.2399581589958159
1775,fique,efqiu,1.0,0.23985355648535564
3550,pubis,sbpiu,1.0,0.23980125523012552
3022,nieve,envi,0.8,0.23964435146443513
2529,light,glhit,1.0,0.23943514644351466
1501,dimir,rmdi,0.8,0.2393828451882845
618,begum,ebgmu,1.0,0.2393305439330544
4582,verme,ervm,0.8,0.23885983263598326
3520,pozol,zpol,0.8,0.23875523012552302
2362,jorro,roj,0.6,0.2385460251046025
2502,leude,eudl,0.8,0.23802301255230124
3489,polvo,pvol,0.8,0.23797071129707115
4760,zorro,zro,0.6,0.23797071129707112
3088,numen,eunm,0.8,0.23770920502092047
159,agata,gat,0.6,0.23760460251046026
1496,diesi,esdi,0.8,0.2374476987447699
1059,chaca,hca,0.6,0.23739539748953975
845,cacha,hac,0.6,0.23739539748953975
2104,hacha,cah,0.6,0.23739539748953975
759,breve,ebrv,0.8,0.2373430962343096
2564,litis,tsli,0.8,0.23676778242677826
2843,mocho,hcom,0.8,0.23655857740585773
2737,mbaya,byam,0.8,0.23650627615062764
2169,hindu,dhiun,1.0,0.23640167364016737
2136,heder,erhd,0.8,0.23619246861924686
146,afaca,fac,0.6,0.23619246861924686
3561,pujes,espju,1.0,0.23551255230125523
2773,mente,entm,0.8,0.23530334728033475
689,bocho,bhco,0.8,0.2350418410041841
1811,folgo,fgol,0.8,0.23478033472803345
1978,golfo,fgol,0.8,0.23478033472803345
1054,cetme,etcm,0.8,0.2346757322175732
2856,mojon,nomj,0.8,0.23457112970711297
2866,momio,omi,0.6,0.23441422594142258
1120,chopo,hcop,0.8,0.23436192468619246
3467,pocho,hpco,0.8,0.23436192468619246
2467,leche,ehcl,0.8,0.23389121338912133
1588,elche,ehcl,0.8,0.23389121338912133
1083,chele,ehcl,0.8,0.23389121338912133
3185,otono,nto,0.6,0.2336297071129707
3145,onoto,nto,0.6,0.2336297071129707
4340,tonto,nto,0.6,0.2336297071129707
4621,visir,rvsi,0.8,0.23336820083682008
4054,sollo,ols,0.6,0.23331589958158996
2915,mufti,fmiut,1.0,0.23289748953974898
743,bozon,zbno,0.8,0.23247907949790794
717,bonzo,zbno,0.8,0.23247907949790794
4577,verde,ervd,0.8,0.23221757322175735
2776,merey,eyrm,0.8,0.23153765690376565
2507,lezne,eznl,0.8,0.23132845188284518
2585,lobby,byol,0.8,0.23132845188284518
4579,verge,egrv,0.8,0.2307008368200837
2184,hondo,nhod,0.8,0.2305439330543933
155,afufa,fau,0.6,0.23028242677824268
3197,oxido,xodi,0.8,0.2299686192468619
1818,fondo,fnod,0.8,0.22934100418410042
2185,hongo,gnho,0.8,0.22902719665271967
7,bamba,bam,0.6,0.22897489539748955
559,bamba,bam,0.6,0.22897489539748955
2319,jauja,uaj,0.6,0.2288702928870293
27,jauja,uaj,0.6,0.2288702928870293
1973,gocho,ghco,0.8,0.22839958158995816
3239,pampa,pam,0.6,0.22829497907949792
2766,menes,enms,0.8,0.22803347280334726
3964,semen,enms,0.8,0.22803347280334726
2355,jondo,nojd,0.8,0.227928870292887
1808,fogon,fgno,0.8,0.22782426778242676
3116,oidio,odi,0.6,0.22777196652719667
1503,diodo,odi,0.6,0.22777196652719667
1947,gente,egnt,0.8,0.22714435146443515
2971,nanay,nay,0.6,0.22672594142259414
619,beige,ebgi,0.8,0.2264121338912134
4058,sonso,nos,0.6,0.22635983263598325
206,alala,al,0.4,0.22615062761506277
1996,gozon,zgno,0.8,0.225836820083682
3361,pesce,epcs,0.8,0.2252092050209205
1796,flete,eftl,0.8,0.2243723849372385
708,bollo,bol,0.6,0.2237970711297071
3097,obolo,bol,0.6,0.2237970711297071
693,bocoy,byco,0.8,0.223744769874477
1798,flojo,folj,0.8,0.2236401673640167
3454,plebe,ebpl,0.8,0.22327405857740584
3488,pollo,pol,0.6,0.22311715481171546
4658,weber,ebrw,0.8,0.2225941422594142
2908,mudez,ezmdu,1.0,0.222489539748954
613,beber,ebr,0.6,0.22248953974895397
1911,gamma,gam,0.6,0.22233263598326358
66,abada,bad,0.6,0.22233263598326358
2662,magma,gam,0.6,0.22233263598326358
3810,rorro,ro,0.4,0.22233263598326358
2832,mitin,ntmi,0.8,0.22180962343096233
3687,refez,efrz,0.8,0.2217573221757322
1523,dombo,bmod,0.8,0.22149581589958162
4016,simil,imls,0.8,0.2214958158995816
2826,misil,smli,0.8,0.2214958158995816
3127,ojudo,uodj,0.8,0.22139121338912132
3847,rugby,ybgru,1.0,0.2212866108786611
4225,tegue,eugt,0.8,0.22060669456066945
1358,cuche,euhc,0.8,0.22039748953974894
2330,jerez,ezrj,0.8,0.22034518828451882
658,bilis,bsli,0.8,0.21997907949790796
3994,sibil,ibls,0.8,0.21997907949790793
2093,guzgo,zugo,0.8,0.21929916317991632
2554,lipis,psli,0.8,0.21929916317991632
307,anana,na,0.4,0.21919456066945606
1408,curry,uyrc,0.8,0.2190376569037657
615,bedel,ebld,0.8,0.21882845188284517
2875,monon,nom,0.6,0.21835774058577406
3057,nomon,nmo,0.6,0.21835774058577406
3331,pelde,edpl,0.8,0.21814853556485353
4673,yatay,yat,0.6,0.2177824267782427
1747,feten,efnt,0.8,0.2174163179916318
3085,nueve,eunv,0.8,0.21705020920502088
3367,peste,epts,0.8,0.21689330543933055
1129,chozo,zhco,0.8,0.21668410041841005
1185,civil,lcvi,0.8,0.2164225941422594
1485,desus,euds,0.8,0.21485355648535562
4749,zoizo,zoi,0.6,0.2145397489539749
2118,hapax,xahp,0.8,0.21380753138075312
1744,ferry,efyr,0.8,0.21365062761506276
1484,deste,etds,0.8,0.21244769874476985
3034,nipis,npsi,0.8,0.21234309623430964
2767,menge,egnm,0.8,0.21187238493723848
4507,urucu,urc,0.6,0.21150627615062761
1985,gongo,gno,0.6,0.2101987447698745
3060,nongo,gno,0.6,0.2101987447698745
3376,pibil,bpli,0.8,0.20978033472803348
1794,fleme,efml,0.8,0.20910041841004184
4231,telex,extl,0.8,0.20894351464435146
3961,seise,eis,0.6,0.20857740585774057
3257,papaz,zpa,0.6,0.2084205020920502
4752,zompo,zmpo,0.8,0.2075836820083682
1718,feble,efbl,0.8,0.2075836820083682
1609,enves,envs,0.8,0.20737447698744768
4679,yente,eynt,0.8,0.20732217573221756
2152,herre,erh,0.6,0.20732217573221756
1359,cuchi,uhci,0.8,0.20690376569037658
2217,huich,uchi,0.8,0.20690376569037658
2366,joyon,yojn,0.8,0.2065899581589958
3008,neque,eqnu,0.8,0.2061715481171548
1742,ferre,efr,0.6,0.20611924686192468
622,belez,ebzl,0.8,0.20559623430962343
3193,ovolo,vol,0.6,0.20465481171548117
4646,volvo,vol,0.6,0.20465481171548117
186,ajada,ajd,0.6,0.20455020920502093
127,adaza,zad,0.6,0.20397489539748953
506,azada,zad,0.6,0.20397489539748953
1765,filis,fsli,0.8,0.20360878661087867
3731,rever,erv,0.6,0.20334728033472804
28,jesus,eujs,0.8,0.20219665271966525
2333,jesus,eujs,0.8,0.20219665271966525
2132,heben,ebnh,0.8,0.20183054393305438
1217,cocho,hco,0.6,0.2010460251046025
1114,choco,hco,0.6,0.2010460251046025
1943,gelfe,efgl,0.8,0.20094142259414227
1087,chepe,ehcp,0.8,0.20052301255230126
3318,peche,ehpc,0.8,0.20052301255230126
4756,zonzo,zno,0.6,0.19848326359832635
3199,ozono,zno,0.6,0.19848326359832635
4585,veste,etvs,0.8,0.19843096234309623
4080,sovoz,zvos,0.8,0.19712343096234308
2633,lupus,upls,0.8,0.1967050209205021
4635,vivez,ezvi,0.8,0.19555439330543933
2393,kappa,apk,0.6,0.19372384937238493
63,ababa,ba,0.4,0.1934623430962343
3038,niqui,qnui,0.8,0.19267782426778243
714,bombo,bmo,0.6,0.1926255230125523
3980,sesen,ens,0.6,0.19252092050209205
